rrr_ran,total_Score_range,over,wickets_fell,dot,sing,doub,triple,four,six,wicket,total,dot_prob,sing_prob,doub_prob,trip_prob,four_prob,six_prob,wkt_prob
>13,120 to 130,19,5,2,15,7,0,3,3,2,32,0.0625,0.46875,0.21875,0.0,0.09375,0.09375,0.0625
>13,120 to 130,19,6,8,15,2,0,2,1,3,31,0.25806451612903225,0.4838709677419355,0.06451612903225806,0.0,0.06451612903225806,0.03225806451612903,0.0967741935483871
>13,120 to 130,19,7,10,39,9,0,6,2,4,70,0.14285714285714285,0.5571428571428572,0.12857142857142856,0.0,0.08571428571428572,0.02857142857142857,0.05714285714285714
>13,120 to 130,19,8,26,25,3,0,1,2,13,70,0.37142857142857144,0.35714285714285715,0.04285714285714286,0.0,0.014285714285714285,0.02857142857142857,0.18571428571428572
>13,120 to 130,19,9,15,20,3,1,1,0,3,43,0.3488372093023256,0.46511627906976744,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.0,0.06976744186046512
>13,120 to 130,19,10,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
>13,120 to 130,20,5,0,5,2,0,1,0,1,9,0.0,0.5555555555555556,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111
>13,120 to 130,20,6,3,9,1,0,2,0,3,18,0.16666666666666666,0.5,0.05555555555555555,0.0,0.1111111111111111,0.0,0.16666666666666666
>13,120 to 130,20,7,3,7,2,0,2,0,4,18,0.16666666666666666,0.3888888888888889,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222
>13,120 to 130,20,8,13,19,3,0,3,2,4,44,0.29545454545454547,0.4318181818181818,0.06818181818181818,0.0,0.06818181818181818,0.045454545454545456,0.09090909090909091
>13,120 to 130,20,9,14,16,5,0,6,4,9,54,0.25925925925925924,0.2962962962962963,0.09259259259259259,0.0,0.1111111111111111,0.07407407407407407,0.16666666666666666
>13,120 to 130,20,10,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
>13,130 to 140,13,2,0,5,0,0,0,3,0,8,0.0,0.625,0.0,0.0,0.0,0.375,0.0
>13,130 to 140,14,2,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
>13,130 to 140,14,3,1,2,1,0,0,1,0,5,0.2,0.4,0.2,0.0,0.0,0.2,0.0
>13,130 to 140,14,4,0,7,0,1,0,2,0,10,0.0,0.7,0.0,0.1,0.0,0.2,0.0
>13,130 to 140,14,5,1,4,0,0,1,2,0,8,0.125,0.5,0.0,0.0,0.125,0.25,0.0
>13,130 to 140,15,2,0,1,0,0,3,0,0,4,0.0,0.25,0.0,0.0,0.75,0.0,0.0
>13,130 to 140,15,3,3,5,1,0,1,1,1,12,0.25,0.4166666666666667,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333
>13,130 to 140,15,4,2,11,2,0,2,3,0,20,0.1,0.55,0.1,0.0,0.1,0.15,0.0
>13,130 to 140,15,5,7,17,3,0,3,3,4,37,0.1891891891891892,0.4594594594594595,0.08108108108108109,0.0,0.08108108108108109,0.08108108108108109,0.10810810810810811
>13,130 to 140,15,6,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
>13,130 to 140,16,3,1,11,5,0,3,2,0,22,0.045454545454545456,0.5,0.22727272727272727,0.0,0.13636363636363635,0.09090909090909091,0.0
>13,130 to 140,16,4,6,24,4,0,4,6,3,47,0.1276595744680851,0.5106382978723404,0.0851063829787234,0.0,0.0851063829787234,0.1276595744680851,0.06382978723404255
>13,130 to 140,16,5,12,22,4,0,4,0,4,46,0.2608695652173913,0.4782608695652174,0.08695652173913043,0.0,0.08695652173913043,0.0,0.08695652173913043
>13,130 to 140,16,6,1,6,0,0,2,2,1,12,0.08333333333333333,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333
>13,130 to 140,16,7,1,1,0,0,0,1,0,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
>13,130 to 140,16,8,0,1,0,0,0,0,1,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5
>13,130 to 140,17,2,0,2,0,0,1,0,0,3,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
>13,130 to 140,17,3,1,12,4,0,0,1,1,19,0.05263157894736842,0.631578947368421,0.21052631578947367,0.0,0.0,0.05263157894736842,0.05263157894736842
>13,130 to 140,17,4,7,38,6,0,7,2,4,64,0.109375,0.59375,0.09375,0.0,0.109375,0.03125,0.0625
>13,130 to 140,17,5,9,21,6,0,9,3,4,52,0.17307692307692307,0.40384615384615385,0.11538461538461539,0.0,0.17307692307692307,0.057692307692307696,0.07692307692307693
>13,130 to 140,17,6,3,17,4,0,4,1,3,32,0.09375,0.53125,0.125,0.0,0.125,0.03125,0.09375
>13,130 to 140,17,7,2,14,1,0,2,0,5,24,0.08333333333333333,0.5833333333333334,0.041666666666666664,0.0,0.08333333333333333,0.0,0.20833333333333334
>13,130 to 140,17,8,5,3,0,0,1,0,3,12,0.4166666666666667,0.25,0.0,0.0,0.08333333333333333,0.0,0.25
>13,130 to 140,17,9,1,0,0,0,0,0,2,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
>13,130 to 140,17,10,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
>13,130 to 140,18,2,1,2,0,0,0,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
>13,130 to 140,18,3,5,5,2,0,2,2,0,16,0.3125,0.3125,0.125,0.0,0.125,0.125,0.0
>13,130 to 140,18,4,15,21,6,0,7,2,4,55,0.2727272727272727,0.38181818181818183,0.10909090909090909,0.0,0.12727272727272726,0.03636363636363636,0.07272727272727272
>13,130 to 140,18,5,12,35,6,0,8,3,6,70,0.17142857142857143,0.5,0.08571428571428572,0.0,0.11428571428571428,0.04285714285714286,0.08571428571428572
>13,130 to 140,18,6,14,42,9,0,6,8,5,84,0.16666666666666666,0.5,0.10714285714285714,0.0,0.07142857142857142,0.09523809523809523,0.05952380952380952
>13,130 to 140,18,7,4,26,3,0,4,3,6,46,0.08695652173913043,0.5652173913043478,0.06521739130434782,0.0,0.08695652173913043,0.06521739130434782,0.13043478260869565
>13,130 to 140,18,8,5,12,4,0,1,1,8,31,0.16129032258064516,0.3870967741935484,0.12903225806451613,0.0,0.03225806451612903,0.03225806451612903,0.25806451612903225
>13,130 to 140,18,9,3,0,0,0,0,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
>13,130 to 140,18,10,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
>13,130 to 140,19,3,3,11,0,1,1,0,0,16,0.1875,0.6875,0.0,0.0625,0.0625,0.0,0.0
>13,130 to 140,19,4,7,18,4,0,5,1,3,38,0.18421052631578946,0.47368421052631576,0.10526315789473684,0.0,0.13157894736842105,0.02631578947368421,0.07894736842105263
>13,130 to 140,19,5,10,13,7,1,1,4,4,40,0.25,0.325,0.175,0.025,0.025,0.1,0.1
>13,130 to 140,19,6,14,35,12,0,6,3,6,77,0.18181818181818182,0.45454545454545453,0.15584415584415584,0.0,0.07792207792207792,0.03896103896103896,0.07792207792207792
>13,130 to 140,19,7,20,19,5,0,5,1,10,60,0.3333333333333333,0.31666666666666665,0.08333333333333333,0.0,0.08333333333333333,0.016666666666666666,0.16666666666666666
>13,130 to 140,19,8,16,33,5,0,5,3,10,72,0.2222222222222222,0.4583333333333333,0.06944444444444445,0.0,0.06944444444444445,0.041666666666666664,0.1388888888888889
>13,130 to 140,19,9,7,5,1,0,0,0,3,16,0.4375,0.3125,0.0625,0.0,0.0,0.0,0.1875
>13,130 to 140,19,10,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
>13,130 to 140,20,3,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
>13,130 to 140,20,4,5,2,3,0,0,0,1,11,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091
>13,130 to 140,20,5,5,15,5,1,2,1,3,32,0.15625,0.46875,0.15625,0.03125,0.0625,0.03125,0.09375
>13,130 to 140,20,6,2,6,3,0,3,4,4,22,0.09090909090909091,0.2727272727272727,0.13636363636363635,0.0,0.13636363636363635,0.18181818181818182,0.18181818181818182
>13,130 to 140,20,7,13,29,6,1,4,3,7,63,0.20634920634920634,0.4603174603174603,0.09523809523809523,0.015873015873015872,0.06349206349206349,0.047619047619047616,0.1111111111111111
>13,130 to 140,20,8,36,32,5,0,10,3,12,99,0.36363636363636365,0.32323232323232326,0.050505050505050504,0.0,0.10101010101010101,0.030303030303030304,0.12121212121212122
>13,130 to 140,20,9,22,20,8,0,9,4,16,79,0.27848101265822783,0.25316455696202533,0.10126582278481013,0.0,0.11392405063291139,0.05063291139240506,0.20253164556962025
>13,130 to 140,20,10,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
>13,140 to 150,13,2,0,1,0,0,2,0,0,3,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0
>13,140 to 150,14,2,2,4,2,0,0,0,0,8,0.25,0.5,0.25,0.0,0.0,0.0,0.0
>13,140 to 150,14,5,0,2,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
>13,140 to 150,14,6,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
>13,140 to 150,15,2,0,1,0,0,0,1,0,2,0.0,0.5,0.0,0.0,0.0,0.5,0.0
>13,140 to 150,15,3,1,2,1,0,1,0,0,5,0.2,0.4,0.2,0.0,0.2,0.0,0.0
>13,140 to 150,15,4,3,6,1,0,0,1,0,11,0.2727272727272727,0.5454545454545454,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0
>13,140 to 150,15,5,5,3,1,0,2,1,0,12,0.4166666666666667,0.25,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0
>13,140 to 150,15,6,1,1,0,0,0,0,0,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0
>13,140 to 150,16,3,0,2,0,0,1,1,0,4,0.0,0.5,0.0,0.0,0.25,0.25,0.0
>13,140 to 150,16,4,2,4,2,0,3,2,1,14,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.21428571428571427,0.14285714285714285,0.07142857142857142
>13,140 to 150,16,5,5,18,3,1,2,4,0,33,0.15151515151515152,0.5454545454545454,0.09090909090909091,0.030303030303030304,0.06060606060606061,0.12121212121212122,0.0
>13,140 to 150,16,6,4,11,0,0,3,1,5,24,0.16666666666666666,0.4583333333333333,0.0,0.0,0.125,0.041666666666666664,0.20833333333333334
>13,140 to 150,16,7,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
>13,140 to 150,17,3,3,8,2,0,4,0,0,17,0.17647058823529413,0.47058823529411764,0.11764705882352941,0.0,0.23529411764705882,0.0,0.0
>13,140 to 150,17,4,11,18,2,0,11,1,1,44,0.25,0.4090909090909091,0.045454545454545456,0.0,0.25,0.022727272727272728,0.022727272727272728
>13,140 to 150,17,5,8,23,4,0,1,4,2,42,0.19047619047619047,0.5476190476190477,0.09523809523809523,0.0,0.023809523809523808,0.09523809523809523,0.047619047619047616
>13,140 to 150,17,6,5,8,1,0,2,0,1,17,0.29411764705882354,0.47058823529411764,0.058823529411764705,0.0,0.11764705882352941,0.0,0.058823529411764705
>13,140 to 150,17,7,5,6,0,0,2,0,1,14,0.35714285714285715,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142
>13,140 to 150,18,3,2,6,2,0,1,0,0,12,0.16666666666666666,0.5,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0
>13,140 to 150,18,4,4,21,2,0,9,6,0,42,0.09523809523809523,0.5,0.047619047619047616,0.0,0.21428571428571427,0.14285714285714285,0.0
>13,140 to 150,18,5,12,30,9,0,3,8,2,65,0.18461538461538463,0.46153846153846156,0.13846153846153847,0.0,0.046153846153846156,0.12307692307692308,0.03076923076923077
>13,140 to 150,18,6,6,14,5,0,8,4,5,42,0.14285714285714285,0.3333333333333333,0.11904761904761904,0.0,0.19047619047619047,0.09523809523809523,0.11904761904761904
>13,140 to 150,18,7,6,13,0,0,0,3,2,24,0.25,0.5416666666666666,0.0,0.0,0.0,0.125,0.08333333333333333
>13,140 to 150,18,8,8,8,1,0,1,1,5,24,0.3333333333333333,0.3333333333333333,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.20833333333333334
>13,140 to 150,18,9,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
>13,140 to 150,19,3,1,11,1,0,0,0,0,13,0.07692307692307693,0.8461538461538461,0.07692307692307693,0.0,0.0,0.0,0.0
>13,140 to 150,19,4,5,8,2,0,2,1,1,19,0.2631578947368421,0.42105263157894735,0.10526315789473684,0.0,0.10526315789473684,0.05263157894736842,0.05263157894736842
>13,140 to 150,19,5,7,26,6,1,7,2,2,52,0.1346153846153846,0.5,0.11538461538461539,0.019230769230769232,0.1346153846153846,0.038461538461538464,0.038461538461538464
>13,140 to 150,19,6,12,40,12,0,10,2,11,87,0.13793103448275862,0.45977011494252873,0.13793103448275862,0.0,0.11494252873563218,0.022988505747126436,0.12643678160919541
>13,140 to 150,19,7,7,20,2,0,7,4,5,45,0.15555555555555556,0.4444444444444444,0.044444444444444446,0.0,0.15555555555555556,0.08888888888888889,0.1111111111111111
>13,140 to 150,19,8,11,19,4,0,8,4,4,50,0.22,0.38,0.08,0.0,0.16,0.08,0.08
>13,140 to 150,19,9,2,5,0,0,0,1,5,13,0.15384615384615385,0.38461538461538464,0.0,0.0,0.0,0.07692307692307693,0.38461538461538464
>13,140 to 150,19,10,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
>13,140 to 150,20,2,1,2,0,0,0,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
>13,140 to 150,20,3,1,2,0,0,0,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
>13,140 to 150,20,4,1,6,1,0,3,1,1,14,0.07142857142857142,0.42857142857142855,0.07142857142857142,0.0,0.21428571428571427,0.07142857142857142,0.07142857142857142
>13,140 to 150,20,5,2,13,3,0,3,1,3,25,0.08,0.52,0.12,0.0,0.12,0.04,0.12
>13,140 to 150,20,6,10,24,5,0,5,2,4,50,0.2,0.48,0.1,0.0,0.1,0.04,0.08
>13,140 to 150,20,7,13,18,7,0,4,2,10,54,0.24074074074074073,0.3333333333333333,0.12962962962962962,0.0,0.07407407407407407,0.037037037037037035,0.18518518518518517
>13,140 to 150,20,8,16,28,8,0,7,5,8,73,0.2191780821917808,0.3835616438356164,0.1095890410958904,0.0,0.0958904109589041,0.0684931506849315,0.1095890410958904
>13,140 to 150,20,9,8,17,2,0,1,3,7,38,0.21052631578947367,0.4473684210526316,0.05263157894736842,0.0,0.02631578947368421,0.07894736842105263,0.18421052631578946
>13,140 to 150,20,10,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
>13,150 to 160,14,2,2,2,0,0,1,1,0,6,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
>13,150 to 160,15,2,0,2,0,0,0,2,0,4,0.0,0.5,0.0,0.0,0.0,0.5,0.0
>13,150 to 160,15,3,0,2,0,0,1,0,1,4,0.0,0.5,0.0,0.0,0.25,0.0,0.25
>13,150 to 160,15,5,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
>13,150 to 160,15,6,0,4,1,0,0,0,0,5,0.0,0.8,0.2,0.0,0.0,0.0,0.0
>13,150 to 160,16,2,0,1,1,0,1,0,0,3,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
>13,150 to 160,16,3,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
>13,150 to 160,16,4,1,4,2,0,1,3,1,12,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.25,0.08333333333333333
>13,150 to 160,16,5,0,2,0,0,4,2,1,9,0.0,0.2222222222222222,0.0,0.0,0.4444444444444444,0.2222222222222222,0.1111111111111111
>13,150 to 160,16,6,2,0,0,0,1,1,1,5,0.4,0.0,0.0,0.0,0.2,0.2,0.2
>13,150 to 160,17,3,1,6,4,0,0,1,0,12,0.08333333333333333,0.5,0.3333333333333333,0.0,0.0,0.08333333333333333,0.0
>13,150 to 160,17,4,2,13,4,0,6,2,1,28,0.07142857142857142,0.4642857142857143,0.14285714285714285,0.0,0.21428571428571427,0.07142857142857142,0.03571428571428571
>13,150 to 160,17,5,2,5,1,0,5,2,2,17,0.11764705882352941,0.29411764705882354,0.058823529411764705,0.0,0.29411764705882354,0.11764705882352941,0.11764705882352941
>13,150 to 160,17,6,7,7,6,0,5,4,3,32,0.21875,0.21875,0.1875,0.0,0.15625,0.125,0.09375
>13,150 to 160,17,7,2,3,0,0,1,0,2,8,0.25,0.375,0.0,0.0,0.125,0.0,0.25
>13,150 to 160,18,3,1,9,3,0,1,2,0,16,0.0625,0.5625,0.1875,0.0,0.0625,0.125,0.0
>13,150 to 160,18,4,3,22,6,0,6,4,0,41,0.07317073170731707,0.5365853658536586,0.14634146341463414,0.0,0.14634146341463414,0.0975609756097561,0.0
>13,150 to 160,18,5,6,8,3,0,2,4,4,27,0.2222222222222222,0.2962962962962963,0.1111111111111111,0.0,0.07407407407407407,0.14814814814814814,0.14814814814814814
>13,150 to 160,18,6,3,9,3,1,2,4,2,24,0.125,0.375,0.125,0.041666666666666664,0.08333333333333333,0.16666666666666666,0.08333333333333333
>13,150 to 160,18,7,5,9,0,0,2,0,5,21,0.23809523809523808,0.42857142857142855,0.0,0.0,0.09523809523809523,0.0,0.23809523809523808
>13,150 to 160,18,8,2,3,1,0,0,1,3,10,0.2,0.3,0.1,0.0,0.0,0.1,0.3
>13,150 to 160,19,3,0,1,2,0,0,1,0,4,0.0,0.25,0.5,0.0,0.0,0.25,0.0
>13,150 to 160,19,4,3,9,1,0,4,3,1,21,0.14285714285714285,0.42857142857142855,0.047619047619047616,0.0,0.19047619047619047,0.14285714285714285,0.047619047619047616
>13,150 to 160,19,5,11,23,10,0,3,5,2,54,0.2037037037037037,0.42592592592592593,0.18518518518518517,0.0,0.05555555555555555,0.09259259259259259,0.037037037037037035
>13,150 to 160,19,6,12,25,7,1,4,7,6,62,0.1935483870967742,0.4032258064516129,0.11290322580645161,0.016129032258064516,0.06451612903225806,0.11290322580645161,0.0967741935483871
>13,150 to 160,19,7,5,14,4,0,1,5,5,34,0.14705882352941177,0.4117647058823529,0.11764705882352941,0.0,0.029411764705882353,0.14705882352941177,0.14705882352941177
>13,150 to 160,19,8,7,14,1,1,2,0,4,29,0.2413793103448276,0.4827586206896552,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.0,0.13793103448275862
>13,150 to 160,19,9,5,3,2,0,1,1,2,14,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285
>13,150 to 160,19,10,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
>13,150 to 160,20,3,0,0,1,0,1,0,0,2,0.0,0.0,0.5,0.0,0.5,0.0,0.0
>13,150 to 160,20,4,1,13,2,0,3,1,1,21,0.047619047619047616,0.6190476190476191,0.09523809523809523,0.0,0.14285714285714285,0.047619047619047616,0.047619047619047616
>13,150 to 160,20,5,4,7,3,0,2,5,2,23,0.17391304347826086,0.30434782608695654,0.13043478260869565,0.0,0.08695652173913043,0.21739130434782608,0.08695652173913043
>13,150 to 160,20,6,15,29,5,1,8,9,4,71,0.2112676056338028,0.4084507042253521,0.07042253521126761,0.014084507042253521,0.11267605633802817,0.1267605633802817,0.056338028169014086
>13,150 to 160,20,7,10,28,7,0,3,4,8,60,0.16666666666666666,0.4666666666666667,0.11666666666666667,0.0,0.05,0.06666666666666667,0.13333333333333333
>13,150 to 160,20,8,6,9,3,0,5,4,8,35,0.17142857142857143,0.2571428571428571,0.08571428571428572,0.0,0.14285714285714285,0.11428571428571428,0.22857142857142856
>13,150 to 160,20,9,13,16,3,0,3,1,10,46,0.2826086956521739,0.34782608695652173,0.06521739130434782,0.0,0.06521739130434782,0.021739130434782608,0.21739130434782608
>13,150 to 160,20,10,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
>13,160 to 170,15,2,1,0,0,0,1,1,0,3,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
>13,160 to 170,15,3,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
>13,160 to 170,16,2,0,3,1,0,0,0,0,4,0.0,0.75,0.25,0.0,0.0,0.0,0.0
>13,160 to 170,16,3,0,1,1,0,0,0,0,2,0.0,0.5,0.5,0.0,0.0,0.0,0.0
>13,160 to 170,16,4,0,1,0,0,0,3,0,4,0.0,0.25,0.0,0.0,0.0,0.75,0.0
>13,160 to 170,16,5,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
>13,160 to 170,16,6,2,5,0,0,0,2,0,9,0.2222222222222222,0.5555555555555556,0.0,0.0,0.0,0.2222222222222222,0.0
>13,160 to 170,17,2,1,3,1,0,0,0,0,5,0.2,0.6,0.2,0.0,0.0,0.0,0.0
>13,160 to 170,17,4,2,4,0,0,4,3,0,13,0.15384615384615385,0.3076923076923077,0.0,0.0,0.3076923076923077,0.23076923076923078,0.0
>13,160 to 170,17,5,0,3,0,0,1,0,0,4,0.0,0.75,0.0,0.0,0.25,0.0,0.0
>13,160 to 170,17,6,2,5,0,0,3,1,0,11,0.18181818181818182,0.45454545454545453,0.0,0.0,0.2727272727272727,0.09090909090909091,0.0
>13,160 to 170,17,7,1,0,0,0,0,0,1,2,0.5,0.0,0.0,0.0,0.0,0.0,0.5
>13,160 to 170,18,3,2,2,1,0,1,1,0,7,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
>13,160 to 170,18,4,2,8,2,0,3,4,1,20,0.1,0.4,0.1,0.0,0.15,0.2,0.05
>13,160 to 170,18,5,4,5,4,0,2,4,1,21,0.19047619047619047,0.23809523809523808,0.19047619047619047,0.0,0.09523809523809523,0.19047619047619047,0.047619047619047616
>13,160 to 170,18,6,7,7,4,0,6,0,2,26,0.2692307692307692,0.2692307692307692,0.15384615384615385,0.0,0.23076923076923078,0.0,0.07692307692307693
>13,160 to 170,18,7,3,6,0,0,4,0,3,16,0.1875,0.375,0.0,0.0,0.25,0.0,0.1875
>13,160 to 170,18,8,4,2,0,0,1,0,1,8,0.5,0.25,0.0,0.0,0.125,0.0,0.125
>13,160 to 170,18,9,0,0,1,0,0,0,1,2,0.0,0.0,0.5,0.0,0.0,0.0,0.5
>13,160 to 170,19,3,2,7,0,0,3,0,0,12,0.16666666666666666,0.5833333333333334,0.0,0.0,0.25,0.0,0.0
>13,160 to 170,19,4,1,20,2,0,6,1,1,31,0.03225806451612903,0.6451612903225806,0.06451612903225806,0.0,0.1935483870967742,0.03225806451612903,0.03225806451612903
>13,160 to 170,19,5,1,10,3,0,0,2,3,19,0.05263157894736842,0.5263157894736842,0.15789473684210525,0.0,0.0,0.10526315789473684,0.15789473684210525
>13,160 to 170,19,6,5,23,5,0,3,5,9,50,0.1,0.46,0.1,0.0,0.06,0.1,0.18
>13,160 to 170,19,7,9,13,0,0,1,2,2,27,0.3333333333333333,0.48148148148148145,0.0,0.0,0.037037037037037035,0.07407407407407407,0.07407407407407407
>13,160 to 170,19,8,2,6,1,0,1,1,2,13,0.15384615384615385,0.46153846153846156,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385
>13,160 to 170,19,9,5,3,0,0,0,0,3,11,0.45454545454545453,0.2727272727272727,0.0,0.0,0.0,0.0,0.2727272727272727
>13,160 to 170,19,10,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
>13,160 to 170,20,4,1,6,0,0,2,0,1,10,0.1,0.6,0.0,0.0,0.2,0.0,0.1
>13,160 to 170,20,5,1,10,4,0,4,2,1,22,0.045454545454545456,0.45454545454545453,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091,0.045454545454545456
>13,160 to 170,20,6,8,20,5,0,6,5,3,47,0.1702127659574468,0.425531914893617,0.10638297872340426,0.0,0.1276595744680851,0.10638297872340426,0.06382978723404255
>13,160 to 170,20,7,15,17,9,1,3,3,12,60,0.25,0.2833333333333333,0.15,0.016666666666666666,0.05,0.05,0.2
>13,160 to 170,20,8,8,17,1,0,6,4,8,44,0.18181818181818182,0.38636363636363635,0.022727272727272728,0.0,0.13636363636363635,0.09090909090909091,0.18181818181818182
>13,160 to 170,20,9,11,11,3,1,4,2,8,40,0.275,0.275,0.075,0.025,0.1,0.05,0.2
>13,160 to 170,20,10,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
>13,170 to 180,15,2,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
>13,170 to 180,16,2,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
>13,170 to 180,16,3,3,4,1,0,1,0,1,10,0.3,0.4,0.1,0.0,0.1,0.0,0.1
>13,170 to 180,16,4,0,1,0,0,0,1,0,2,0.0,0.5,0.0,0.0,0.0,0.5,0.0
>13,170 to 180,16,6,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
>13,170 to 180,17,2,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
>13,170 to 180,17,3,0,3,0,0,0,0,0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
>13,170 to 180,17,4,0,4,0,0,1,1,0,6,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
>13,170 to 180,17,5,1,3,1,0,0,1,1,7,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285
>13,170 to 180,17,6,1,3,0,0,1,0,0,5,0.2,0.6,0.0,0.0,0.2,0.0,0.0
>13,170 to 180,18,2,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
>13,170 to 180,18,3,1,3,0,0,1,0,0,5,0.2,0.6,0.0,0.0,0.2,0.0,0.0
>13,170 to 180,18,4,2,1,1,0,2,1,0,7,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0
>13,170 to 180,18,5,4,11,0,0,2,1,3,21,0.19047619047619047,0.5238095238095238,0.0,0.0,0.09523809523809523,0.047619047619047616,0.14285714285714285
>13,170 to 180,18,6,0,3,1,0,1,1,0,6,0.0,0.5,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
>13,170 to 180,18,7,2,3,1,0,0,0,1,7,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285
>13,170 to 180,19,3,0,4,1,0,1,0,0,6,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
>13,170 to 180,19,4,5,11,1,0,1,3,2,23,0.21739130434782608,0.4782608695652174,0.043478260869565216,0.0,0.043478260869565216,0.13043478260869565,0.08695652173913043
